,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
3,The Seat of Magic,The Tiniest Angel in Heaven: The Tiniest Angel is an enchanting and magical story of Susie and her quest to be seated upon the Heavenly Christmas ... and meet the friends she finds along the way.,Minalee Grace Woods,,0,0.00,"(None, None, None)",
4,The Seat of Magic,High in the Seattle Sky (Book Two of The Magic Carpet Trilogy 2),Jim Riva,,0,0.00,"(None, None, None)",
5,The Seat of Magic,Crochet Bathroom Set: Personalized Crochet Seat & Rug Pattern,Belinda Gibbons,,0,0.00,"(None, None, None)",
0,The Shores of Spain,"The Shores of Spain (The Golden City, #3)",J. Kathleen Cheney,Roc,241,3.88,"('7', '7', '2015')",2015
1,The Shores of Spain,"From Tapas to Meze: First Courses from the Mediterranean Shores of Spain, France, Italy, Greece, Turkey, the Middle East, and North Africa",Joanne Weir,Crown,19,4.22,"('4', '12', '1994')",1994
2,The Shores of Spain,Traveling the Shore of the Spanish Sea: The Gulf Coast of Texas and Mexico,Geoff Winningham,Texas A University Press,3,4.00,"('2', '15', '2010')",2010
3,The Shores of Spain,Traveling the Shore of the Spanish Sea: The Gulf Coast of Texas and Mexico,Geoff Winningham,Texas A&M University Press Consortium,0,0.00,"('2', '15', '2010')",2010
4,The Shores of Spain,"Lost Shores, Forgotten Peoples: Spanish Explorations of the South East Maya Lowlands",Lawrence H. Feldman,Duke University Press Books,2,3.00,"('2', '5', '2001')",2001
5,The Shores of Spain,"Mediterranean: Food of the Sun: Over 400 Vibrant Step-By-Step Recipes from the Shores of Italy, Greece, France, Spain, North Africa and the Middle East with Over 1400 Stunning Photographs",Jacqueline Clark,Lorenz Books,0,0.00,"('3', '7', '2016')",2016
6,The Shores of Spain,"Correspondence of Lord Byron, with a Friend, Vol. 2: Including His Letters to His Mother, Written from Portugal, Spain, Greece, and the Shores of the Mediterranean, in 1809, 1810 and 1811 (Classic Reprint)",Lord Byron,Forgotten Books,0,0.00,"('12', '19', '2018')",2018
7,The Shores of Spain,"Correspondence of Lord Byron, with a Friend, Vol. 1: Including His Letters to His Mother, Written from Portugal, Spain, Greece, and the Shores of the Mediterranean, in 1809, 1810 and 1811 (Classic Reprint)",Lord Byron,Forgotten Books,0,0.00,"('11', '16', '2018')",2018
8,The Shores of Spain,"Waiting at the Shore: Art, Revolution, War  Exile in the Life of the Spanish Artist Luis Quintanilla",Paul Quintanilla,Sussex Academic Press,2,5.00,"('1', '1', '2014')",2014
9,The Shores of Spain,"Winter and Spring on the Shores of the Mediterranean: Or, The Riviera, Mentone, Italy, Corsica, Sicily, Algeria, Spain, and Biarritz as Winter Climates",James Henry Bennet,,0,0.00,"(None, None, None)",
10,The Shores of Spain,"Winter and Spring on the Shores of the Mediterranean: Or, the Riviera, Mentone, Italy, Corsica, Sicily, Algeria, Spain, and Biarritz as Winter Climates",James Henry Bennet,Sagwan Press,0,0.00,"('2', '2', '2018')",2018
11,The Shores of Spain,"Correspondence of Lord Byron: With a Friend Including His Letters to His Mother, Written from Portugal, Spain, Greece, and the Shores of the Mediterranean, in 1809, 1810, and 1811 (Classic Reprint)",Lord Byron,Forgotten Books,0,0.00,"('10', '23', '2018')",2018
12,The Shores of Spain,"Correspondence of Lord Byron; with a friend including his letters to his mother, written from Portugal, Spain, Greece, and the shores of the Mediterranean, in 1809, 1810, and 1811",Lord Byron,,0,0.00,"(None, None, None)",
13,The Shores of Spain,"Correspondence of Lord Byron; With a Friend Including His Letters to His Mother, Written from Portugal, Spain, Greece, and the Shores of the Mediterranean, in 1809, 1810, and 1811",Robert Charles Dallas,Palala Press,0,0.00,"('5', '12', '2016')",2016
14,The Shores of Spain,"Winter and Spring on the Shores of the Mediterranean: Or, the Riviera, Mentone, Italy, Corsica, Sicily, Algeria, Spain, and Biarritz, as Winter Climates",James Henry Bennet,Arkose Press,0,0.00,"('10', '19', '2015')",2015
15,The Shores of Spain,"Winter and Spring on the Shores of the Mediterranean: Or the Riviera, Mentone, Italy, Corsica, Sicily, Algeria, Spain, and Biarritz as Winter Climates (Classic Reprint)",J Henry Bennet,Forgotten Books,0,0.00,"('5', '5', '2018')",2018
16,The Shores of Spain,"The Unfortunate Englishmen: Or a Faithful Narrative of the Distresses and Adventures of John Cockburn, and Five Other English Mariners, Who Were Taken by a Spanish Guarda Costa and Set on Shore at Porto Cavallo Naked and Wounded (Classic Reprint)",John Cockburn,Forgotten Books,0,0.00,"('4', '21', '2018')",2018
17,The Shores of Spain,"The unfortunate Englishmen; or, A faithful narrative of the distresses and adventures of John Cockburn, and five other English mariners, who were taken by a Spanish guarda costa and set on shore at Porto Cavallo naked and wounded; contaiing a journey over",John Cockburn,,0,0.00,"(None, None, None)",
0,Dreaming Death,"Dreaming Death (Palace of Dreams, #1)",J. Kathleen Cheney,Roc,252,3.99,"('2', '2', '2016')",2016
1,Dreaming Death,Dreaming Death (Krewe of Hunters #32),Heather Graham,MIRA,167,4.36,"('9', '29', '2020')",2020
2,Dreaming Death,"A Dream of Death (Detective Lincoln Munroe, Book 1)",Harrison Drake,,562,3.60,"('2', '14', '2012')",2012
3,Dreaming Death,A Dream of Death (Kate Hamilton Mysteries #1),Connie  Berry,Crooked Lane Books,371,3.99,"('4', '9', '2019')",2019
4,Dreaming Death,"Death Dream (Night Warriors, #2)",Graham Masterton,Tor Books,329,3.79,"('6', None, '1988')",1988
5,Dreaming Death,"Deadly Dreams (Death Walker, #1)",Sarah Dieng,self,38,3.72,"('7', '30', '2011')",2011
6,Dreaming Death,Death Dream,Ben Bova,Spectra,158,3.24,"('8', '1', '1995')",1995
7,Dreaming Death,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft,Del Rey,6372,4.23,"('2', '25', '2003')",2003
8,Dreaming Death,On Dreams and Death: A Jungian Interpretation,Marie-Louise von Franz,Open Court,74,4.30,"('1', '13', '1999')",1999
9,Dreaming Death,"Endless Cosmic Orgasm: Darkroom Retreat for Lucid Living, Lucid Dreaming and Lucid Death",Wake Breathe Love,Createspace,1,4.00,"('8', '24', '2014')",2014
10,Dreaming Death,Dreaming of Death,Jewels Arthur,,35,3.86,"(None, None, None)",
11,Dreaming Death,This Dream Called Death,Stephen Janis,Novelzine,15,4.33,"('11', '5', '2009')",2009
12,Dreaming Death,"Captain America: The Death of Captain America, Volume 1: The Death of the Dream",Ed Brubaker,Marvel,4881,4.21,"('12', '5', '2007')",2007
13,Dreaming Death,Shared Dreams: Three Stories from the world of Dreaming Death,J. Kathleen Cheney,,28,4.43,"(None, None, None)",
14,Dreaming Death,Songs of the Doomed: More Notes on the Death of the American Dream,Hunter S. Thompson,Simon  Schuster,3218,3.85,"('12', '1', '2002')",2002
15,Dreaming Death,Death Dreams II,Chris Robertson,lulu.com,0,0.00,"('5', '12', '2012')",2012
16,Dreaming Death,Murder at the Foul Line: Original Tales of Hoop Dreams and Deaths from Today's Great Writers,Otto Penzler,Mysterious Press,27,3.58,"('10', '31', '2009')",2009
17,Dreaming Death,Lisey's Death Dreams,Chris Robertson,Lulu.com,0,0.00,"('12', '1', '2006')",2006
18,Dreaming Death,Dreaming Beyond Death: A Guide to Pre-Death Dreams and Visions,Kelly Bulkeley,Beacon Press,16,3.91,"('7', '15', '2005')",2005
19,Dreaming Death,"Behold, This Dreamer: Of Reverie, Night, Sleep, Dream, Love-Dreams, Nightmare, Death",Walter de la Mare,Faber & Faber,16,4.50,"('11', '1', '1984')",1984
0,Monkey Around,"Monkeying Around (Drunk Monkeys, #10)",Tymber Dalton,Siren-BookStrand,47,4.48,"('1', '15', '2016')",2016
1,Monkey Around,Double Play: Monkeying Around with Addition,Betsy Franco,Tricycle Press,40,3.33,"('7', '12', '2011')",2011
2,Monkey Around,Stop Monkeying Around,Christine Swift,,29,3.95,"(None, None, '2014')",2014
3,Monkey Around,"Disney's Aladdin - Abu Monkeys Around (Disney's First Readers, Level 2)",Walt Disney Company,Disney Press,13,3.15,"('9', '1', '1997')",1997
4,Monkey Around,Monkey Money Mind: How to Stop Monkeying Around with Your Money,Chris Zadeh,,9,4.33,"(None, None, None)",
5,Monkey Around,minty monkeys around (my little pony),Hasbro,Bendon Publishing International,3,4.00,"(None, None, '2003')",2003
6,Monkey Around,"Please Stop Monkeying Around! (Sight Word Tales, #23)",Maria Fleming,Scholastic,2,4.50,"('1', None, '2008')",2008
7,Monkey Around,Monkey Around,Jadie Jang,Solaris,0,0.00,"('8', None, '2021')",2021
8,Monkey Around,Little Monkey Jokes Around,Igloo Books,,4,2.75,"('1', '1', '2010')",2010
9,Monkey Around,Skits Monkeys Around (Martha Speaks Sticker Book),Susan Meddaugh,WGBH Educational Foundation,4,3.50,"(None, None, '2013')",2013
10,Monkey Around,Monkey Around with Chimp and Zee,Laurence Anholt,Dial,3,3.00,"('3', '18', '2002')",2002
11,Monkey Around,Monkeying Around (Animal Planet #3) (Animal Planet),Jane Hammerslough,Scholastic Paperbacks,3,4.33,"('10', '1', '2003')",2003
12,Monkey Around,The Nerdy Novelist's Guide to Guerilla Marketing: Enough Monkeying Around with Poor Sales,J.A. Kazimer,,2,4.00,"(None, None, None)",
13,Monkey Around,The Agency: Monkeying Around,Michelle Hasker,Changeling Press,3,3.67,"(None, None, '2008')",2008
14,Monkey Around,Dolphin Readers: Starter Level: 175-Word Vocabulary Monkeying Around,Craig   Wright,"Oxford University Press, USA",2,5.00,"('7', '18', '2010')",2010
15,Monkey Around,"Don’t Monkey Around When It Comes To Saving Money! 100 Ways To Cut Cost, Save Money, And Make Money.",D. Terry,BookTango,0,0.00,"('1', '10', '2013')",2013
16,Monkey Around,Dolphin Readers: Starter Level: 175-Word Vocabulary Monkeying Around Activity Book,Oxford University Press USA,"Oxford University Press, USA",0,0.00,"('7', '18', '2010')",2010
17,Monkey Around,Cheeky Monkey Around The World,Lisa Kerr,,4,4.75,"(None, None, None)",
18,Monkey Around,"Spank the Monkey Lends a Hand: Reach Around Books--Season One, Book Three",Bimisi Tayanita,,121,4.12,"(None, None, None)",
19,Monkey Around,Monkey Around,Janie Spaht Gill,Smashwords Edition,1,3.00,"('11', '25', '2012')",2012
0,A Chorus of Dragons,The Ruin of Kings (A Chorus of Dragons #1),Jenn Lyons,Tor Books,4069,3.80,"('2', '5', '2019')",2019
1,A Chorus of Dragons,"The Name of All Things (A Chorus of Dragons, #2)",Jenn Lyons,Tor Books,1127,4.09,"('10', '29', '2019')",2019
2,A Chorus of Dragons,"The Memory of Souls (A Chorus of Dragons, #3)",Jenn Lyons,,338,4.32,"(None, None, None)",
3,A Chorus of Dragons,The House of Always (A Chorus of Dragons #4),Jenn Lyons,Tor Books,0,0.00,"('5', '11', '2021')",2021
4,A Chorus of Dragons,The Name of All Things Sneak Peek (A Chorus of Dragons),Jenn Lyons,,4,2.25,"(None, None, None)",
0,The Black Knight Chronicles,In the Still of the Night (Black Knight Chronicles #5),John G. Hartness,Bell Bridge Books,190,4.13,"('6', '30', '2015')",2015
1,The Black Knight Chronicles,The Black Knight Chronicles (Omnibus Edition),John G. Hartness,,258,3.89,"(None, None, None)",
2,The Black Knight Chronicles,Man in Black (The Black Knight Chronicles),John G. Hartness,,235,4.22,"(None, None, None)",
3,The Black Knight Chronicles,All Knight Long (The Black Knight Chronicles Book 7),John G. Hartness,,105,4.45,"(None, None, None)",
4,The Black Knight Chronicles,The Darkest Knight (The Black Knight Chronicles Book 1),Aron Lewes,,23,3.57,"(None, None, None)",
5,The Black Knight Chronicles,The Black Knight Chronicles Continues,John G. Hartness,Bell Bridge Books,15,4.44,"('10', None, '2017')",2017
6,The Black Knight Chronicles,"The Ruby Phoenix, Part 1 (The Black Knight of Avalon Chronicles)",Sunbow Pendragon,,9,4.44,"(None, None, None)",
7,The Black Knight Chronicles,"The Ruby Phoenix, Part 2 (The Black Knight of Avalon Chronicles)",Sunbow Pendragon,,6,4.67,"(None, None, None)",
8,The Black Knight Chronicles,"The Queen's Summer, Part 2 (The Black knight of Avalon Chronicles Book 5)",Sunbow Pendragon,,4,4.80,"(None, None, None)",
9,The Black Knight Chronicles,The Queen's Summer Part 1 (The Black knight of Avalon Chronicles Book 4),Sunbow Pendragon,,2,5.00,"(None, None, None)",
10,The Black Knight Chronicles,Quest for the Holy Grail (The Black Knight of Avalon Chronicles Book 6),Sunbow Pendragon,,3,5.00,"(None, None, None)",
11,The Black Knight Chronicles,The Laziest Mage (The Black Knight Chronicles Book 2),Aron Lewes,,3,4.00,"(None, None, None)",
12,The Black Knight Chronicles,"The Black Knight of Avalon Chronicles, Book 2, The Ruby Phoenix, Part 2",Sunbow Pendragon,Xlibris Corporation,6,5.00,"('11', '1', '2004')",2004
13,The Black Knight Chronicles,The Bloodiest Daughter (The Black Knight Chronicles Book 3),Aron Lewes,,2,4.50,"(None, None, None)",
14,The Black Knight Chronicles,"The Black Knight (Chronicles of the Immortal Warrior, #1)",Alda Yuan,Whiskey Creek Press LLC,3,5.00,"('9', '15', '2013')",2013
15,The Black Knight Chronicles,"The Fourth Zaldizko: We Are the Black Rider (Seriphyn Knight Chronicles, #2.2)",Veronica Purcell,Katarr Kanticles Press,0,0.00,"('2', '20', '2020')",2020
16,The Black Knight Chronicles,The Black Knight Chronicles: The Complete Series,Aron Lewes,,0,0.00,"(None, None, None)",
17,The Black Knight Chronicles,"Black Knight of Avalon Chronicles, Book 1, the Ruby Phoenix, Part 1",Sunbow Pendragon,Xlibris Corporation,7,5.00,"('11', '1', '2004')",2004
18,The Black Knight Chronicles,Matt Hatter Chronicles: The Black Knight (Book 1),Charlie Pepper,,2,5.00,"(None, None, None)",
19,The Black Knight Chronicles,Cretaceous Clay & The Black Dwarf (The Chronicles of Cretaceous Clay),D.A. Knight,,1,4.12,"(None, None, None)",
0,Indranan War,Behind the Throne (The Indranan War #1),K.B. Wagers,Orbit,2311,3.84,"('8', '2', '2016')",2016
1,Indranan War,"After the Crown (The Indranan War, #2)",K.B. Wagers,Orbit,1287,4.04,"('12', '13', '2016')",2016
2,Indranan War,"Beyond the Empire (The Indranan War, #3)",K.B. Wagers,,823,4.01,"('11', '14', '2017')",2017
0,Farian War,"There Before the Chaos (The Farian War, #1)",K.B. Wagers,Orbit,318,4.15,"(None, None, '2018')",2018
1,Farian War,"Out Past The Stars (The Farian War, #3)",K.B. Wagers,,2,4.33,"(None, None, None)",
2,Farian War,Down Among the Dead (The Farian War #2),K.B. Wagers,Orbit,173,3.93,"('12', '3', '2019')",2019
3,Farian War,The Beast King's Bride (Warlords of Farian #1),Bailey Dark,,276,3.55,"(None, None, None)",
4,Farian War,Taken by the Alpha Warlord (Warlords of Farian #2),Bailey Dark,,72,3.90,"(None, None, None)",
5,Farian War,The Commander's Virgin Queen  (Warlords of Farian #3),Bailey Dark,,36,3.83,"(None, None, None)",
6,Farian War,The Barbarian's Captive (Warlords of Farian Book 4),Bailey Dark,,18,3.72,"(None, None, None)",
7,Farian War,Chosen by The Berserker (Warlords of Farian Book 5),Bailey Dark,,10,4.10,"(None, None, None)",
0,God's War Trilogy,"Gods and Generals (The Civil War Trilogy, #1)",Jeff Shaara,Birlinn,30002,4.08,"(None, None, '2000')",2000
1,God's War Trilogy,The Civil War Trilogy: Gods and Generals / The Killer Angels / The Last Full Measure,Michael Shaara,,1558,4.54,"(None, None, None)",
2,God's War Trilogy,"Paternus: War of Gods (The Paternus Trilogy, #3)",Dyrk Ashton,Paternus Books Media,310,4.63,"('6', '23', '2020')",2020
3,God's War Trilogy,"Twilight of the Gods: War in the Western Pacific, 1944-1945 (Vol. 3) (Pacific War Trilogy)",Ian W. Toll,,133,4.74,"(None, None, None)",
4,God's War Trilogy,The Glass Serpent: Book 1 of the Demon-Gods War Trilogy,Millicent Ashby,America Star Books,0,4.75,"('4', '1', '2012')",2012
5,God's War Trilogy,Demon Wars (Godstone Trilogy #1-3),Kenneth  Laws,GodStone Enterprises,6,4.00,"('8', '6', '2019')",2019
6,God's War Trilogy,Mars Trilogy: A Princess of Mars; The Gods of Mars; The Warlord (John Carter of Mars),Edgar Rice Burroughs,,48,4.01,"(None, None, None)",
7,God's War Trilogy,The War of the Sun Gods: Foundations (The War of the Sun Gods Trilogy Book 0),Edgar Asimov Poe,,1,5.00,"(None, None, None)",
8,God's War Trilogy,"The Goddess War Trilogy: (Antigoddess, Mortal Gods, Ungodly)",Kendare Blake,Tor Teen,1,3.75,"('1', '9', '2018')",2018
9,God's War Trilogy,Gods Of War: Battle for San Francisco (Trilogy Book 1),Brian Stewart,,1,5.00,"(None, None, None)",
10,God's War Trilogy,"Void War: The Shroud of the Gods (The Gatekeeper Trilogy, #2)",A.J. Watson,Smashwords Edition,1,5.00,"('3', '25', '2014')",2014
11,God's War Trilogy,Descension (War of Gods Trilogy),Liam Honan,,0,0.00,"(None, None, None)",
12,God's War Trilogy,"THE TRILOGY OF JOHN CARTER (A PRINCE OF MARS, THE GODS OF MARS, THE WARLORD OF MARS)",Edgar Rice Burroughs,,0,0.00,"(None, None, None)",
0,Broken Heavens,"Waking Up in Heaven: A True Story of Brokenness, Heaven, and Life Again",Crystal McVea,Howard Books,2030,3.98,"('4', '2', '2013')",2013
1,Broken Heavens,"The Broken Heavens (Worldbreaker Saga, #3)",Kameron Hurley,Angry Robot,219,4.12,"('1', '14', '2020')",2020
2,Broken Heavens,"His Broken Angel (Heaven's Ballroom, #2)",Aiden Bates,,359,4.20,"(None, None, None)",
3,Broken Heavens,"Wrong Side of Heaven (Broken Wings Duet, #1)",Gia Riley,CreateSpace Independent Publishing Platform,162,4.06,"('2', '12', '2018')",2018
4,Broken Heavens,Broken (Heaven and Hell Club #1),Colette Davison,,275,3.94,"(None, None, None)",
5,Broken Heavens,"The Edge of Heaven (Broken Wings Duet, #2)",Gia Riley,CreateSpace Independent Publishing Platform,111,4.06,"('2', '12', '2018')",2018
6,Broken Heavens,The Sound of Broken Absolutes (Heaven's Vault #2),Peter Orullian,,44,4.48,"(None, None, None)",
7,Broken Heavens,Broken Wings: Heaven's Angels Series Book 3,Heather Blaydoe,,7,4.71,"(None, None, None)",
8,Broken Heavens,"Broken Heavens (Crowned Souls, #2)",whalehuntingboyfriends,Archive of Our Own,1,5.00,"('9', '13', '2016')",2016
9,Broken Heavens,BROKEN HEART: Heaven For My Lovers (A Story Arians Nirwana Book 1),Arians Nirwana,,0,0.00,"(None, None, None)",
10,Broken Heavens,Bold and Broken: Becoming the Bridge Between Heaven and Earth,David Benham,Salem Books,32,4.70,"('2', '12', '2019')",2019
11,Broken Heavens,Broken Angel (The Broken Series),Lee Heaven,Indie-Published,37,4.30,"('3', '19', '2013')",2013
12,Broken Heavens,The Broken Stone: And the Secret of the Heavens' Henge,Jonathan   Morris,Handow (Hanwell & Dowling) Publishing,0,0.00,"('6', '1', '2011')",2011
13,Broken Heavens,Obsessive: The Broken Series Book 2,Lee Heaven,,8,3.36,"('2', '18', '2014')",2014
14,Broken Heavens,SAVED: The Broken Series Book 3,Lee Heaven,,4,3.50,"(None, None, None)",
15,Broken Heavens,"Even Broken Can Be Beautiful: A Story of Life, Loss, and the Hope of Heaven",Sarah Rieke,,8,4.88,"(None, None, None)",
16,Broken Heavens,"Articles on Billboard Pop 100 Number-One Singles, Including: We Belong Together, Since U Been Gone, Boulevard of Broken Dreams (Green Day Song), Hollaback Girl, Let Me Love You, You're Beautiful, Don't Cha, Inside Your Heaven",Hephaestus Books,Hephaestus Books,2,4.00,"('8', '31', '2011')",2011
17,Broken Heavens,"A Broken Paradise (Windows of Heaven, #3)",K.G. Powderly Jr.,Createspace,3,4.67,"('11', '29', '2012')",2012
18,Broken Heavens,Rules Are Made To Be Broken: PT 1 & PT 2: Hot & Sexy Short Story - Erotic Fiction Encounters (Erotica for women with explicit sex),D.Z. Heaven,,4,3.75,"(None, None, None)",
19,Broken Heavens,All the Broken Fire Escapes to Heaven in One Room,James Norman,Zeitgeist Press,4,4.83,"('8', None, '2018')",2018
0,Stars Are Legion,The Stars Are Legion,Kameron Hurley,,6026,3.65,"('2', '7', '2017')",2017
0,Light Bridgade.,The Light Brigade,Kameron Hurley,Saga Press,4357,3.95,"('3', '19', '2019')",2019
1,Light Bridgade.,The Charge of the Light Brigade,Alfred Tennyson,,663,4.20,"(None, None, None)",
2,Light Bridgade.,The Reason Why: The Story of the Fatal Charge of the Light Brigade,Cecil Woodham-Smith,Penguin Books,411,4.18,"('7', '1', '1991')",1991
3,Light Bridgade.,Light Brigade,Peter J. Tomasi,DC Comics,284,3.71,"('12', '20', '2005')",2005
4,Light Bridgade.,"My Story, Vietnam 1968, 196th Light Infantry Brigade",Gary L. Lyles,,142,4.56,"(None, None, None)",
5,Light Bridgade.,Hell Riders: The Truth about the Charge of the Light Brigade,Terry Brighton,Holt Paperbacks,83,4.28,"('9', '1', '2005')",2005
6,Light Bridgade.,Storms of Fire (The Light Brigade Saga Book 1),Joseph Guerrero,,3,3.33,"(None, None, None)",
7,Light Bridgade.,The Charge of the Light Brigade and Other Poems,Alfred Tennyson,,13,4.09,"(None, None, None)",
8,Light Bridgade.,Balaclava 1854: The Charge of the Light Brigade,John Sweetman,Osprey Publishing,28,3.68,"('9', '27', '1990')",1990
9,Light Bridgade.,The Charge of the Light Brigade: The History and Legacy of Europe’s Most Famous Cavalry Charge,Charles River Editors,,28,3.97,"(None, None, None)",
10,Light Bridgade.,The Charge: Why the Light Brigade Was Lost,Mark Adkin,Pen & Sword Books,19,4.00,"('3', '1', '1997')",1997
11,Light Bridgade.,The Charge Of The Light Brigade And Other Story Poems,Marjorie L. Burns,Scholastic,22,3.83,"(None, None, '1969')",1969
12,Light Bridgade.,Mega Man #12: The Return of Doctor Wily Part Four: Charge of the Light Brigade,Ian Flynn,,6,4.50,"(None, None, None)",
13,Light Bridgade.,The Charge of the Light Brigade & 125 More Classic Poems,Classic Poets,,11,4.45,"(None, None, None)",
14,Light Bridgade.,Messenger of Death: Captain Nolan and the Charge of the Light Brigade,David Buttery,Pen & Sword Books,5,4.12,"('10', '30', '2008')",2008
15,Light Bridgade.,The Charge: The Real Reason Why the Light Brigade Was Lost,Mark Adkin,,5,3.80,"(None, None, None)",
16,Light Bridgade.,The Light Cavalry Brigade In The Crimea: Extracts From The Letters And Journal Of The Late Gen. Lord George Paget During The Crimean War,George Charles Henry Victor Paget,E P Publishing Limited,6,4.17,"(None, None, '1975')",1975
17,Light Bridgade.,Charge of the Light Brigade,Frederic P.  Miller,Alphascript Publishing,5,3.60,"('7', '27', '2010')",2010
18,Light Bridgade.,Crimean Journal - An Eye-Witness Account of the Charge of the Light Brigade,Fanny Duberly,Long Riders' Guild Press,3,4.00,"('3', '3', '2006')",2006
19,Light Bridgade.,Letters from the Light Brigade: The British Cavalry in the Crimean War,Anthony Dawson,Pen & Sword Books,1,3.00,"('8', '19', '2014')",2014
0,Fake Tattoos,Fake Tattoos (Fake Tattoos #1),Ken Poirier,MeTime Publishing,2,3.00,"('5', '16', '2018')",2018
1,Fake Tattoos,Fake Tattoos,Ken Poirier,MeTime Publishing,0,0.00,"('9', '19', '2019')",2019
0,Long Division,Long Division,Kiese Laymon,Agate Bolden,2611,3.84,"('6', '11', '2013')",2013
1,Long Division,Long Division,Sara B.  Fraser,,14,4.37,"(None, None, None)",
2,Long Division,The Long Division,Derek Nikitas,,117,3.25,"(None, None, None)",
3,Long Division,Master Long Division with Remainders Practice Workbook: (includes Examples and Answers),Chris McMullen,Createspace Independent Publishing Platform,2,4.00,"('1', '17', '2013')",2013
4,Long Division,In The Year Of Long Division: Stories,Dawn Raffel,Knopf,51,3.98,"('1', '31', '1995')",1995
5,Long Division,Long Division,Jane Berentson,,82,3.34,"(None, None, None)",
6,Long Division,Long Division,Taylor Leigh,,17,3.29,"(None, None, None)",
7,Long Division,Long Division,Alan Michael Parker,Tupelo Press,38,4.13,"('6', '30', '2012')",2012
8,Long Division,Long Division,Sarah    Harvey,Headline,23,3.86,"('10', '7', '2002')",2002
9,Long Division,Long Division,Andrea Cohen,Salmon Publishing,14,4.07,"('9', '8', '2009')",2009
10,Long Division,a/long/division,Hanna Andrews,Tilt Press,15,4.47,"('2', None, '2009')",2009
11,Long Division,Long Division,Anne Roiphe,,4,2.75,"(None, None, None)",
12,Long Division,Of Love and Life: The Marrying Game / Long Division / Checking Out,Kate Saunders,Reader's Digest,1,3.00,"('1', '1', '2002')",2002
13,Long Division,Radial Math Long Division with Remainders Workbook: A Fun & Creative Way to Practice Dividing,Chris McMullen,,1,5.00,"(None, None, None)",
14,Long Division,Master Long Division Practice Workbook: Improve Your Math Fluency Series,Chris McMullen,Createspace Independent Publishing Platform,2,4.00,"('7', '1', '2009')",2009
15,Long Division,"Danger, Long Division",Janet Gingold,Blue Works,1,5.00,"('10', '1', '2006')",2006
16,Long Division,Pyramid Arithmetic Long Division (without Remainders) Math Workbook: A Fun Way to Practice Long Division (without Remainders),Chris McMullen,Createspace Independent Publishing Platform,1,5.00,"('1', '4', '2011')",2011
17,Long Division,Long Division,Megan Wildhood,,3,5.00,"('9', None, '2017')",2017
18,Long Division,"The Politics of Long Division: The Birth of the Second Party System in Ohio, 1818-1828",Donald J. Ratcliffe,Ohio State University Press,0,0.00,"('5', '1', '2000')",2000
19,Long Division,Long Division: A Tribal History: Poems,Wendy Rose,,0,0.00,"(None, None, None)",
0,The Day Before,The Day Before,Lisa Schroeder,Simon Pulse,6629,4.00,"('6', '28', '2011')",2011
1,The Day Before,The Island of the Day Before,Umberto Eco,Mariner Books,11076,3.47,"('6', '5', '2006')",2006
2,The Day Before,The Day Before (Riverdale #1),Micol Ostow,,1873,3.50,"(None, None, None)",
3,The Day Before,"The Day Before the Revolution (Hainish Cycle, #6.5)",Ursula K. Le Guin,Zabalaza Books,641,3.94,"(None, None, '2007')",2007
4,The Day Before,The Day Before Midnight,Stephen Hunter,Bantam,1854,4.01,"('12', '1', '1989')",1989
5,The Day Before,"The Light Before Day (Nantucket Legacy, #3)",Suzanne Woods Fisher,Fleming H. Revell Company,185,4.24,"('10', '2', '2018')",2018
6,The Day Before,The Day before We Became Rich,Debbi Dougherty,WestBowPress,2,4.50,"('12', '8', '2017')",2017
7,The Day Before,"ソードアート・オンライン 1.6:ザ・デイ・ビフォア [Sōdo āto onrain 1.6: Za Dei Bifoa] (Sword Art Online Light Novel, #1.6: The Day Before)",Reki Kawahara,,295,4.24,"(None, None, None)",
8,The Day Before,The Day Before (Time & Shadows Mystery #1),Liana Brooks,Harper Voyager,57,4.00,"('5', '26', '2015')",2015
9,The Day Before,The Day Before 9/11,Tucker Elliot,,206,3.79,"(None, None, None)",
10,The Day Before,The Day Before Happiness,Erri De Luca,Other Press,153,3.51,"('11', '1', '2011')",2011
11,The Day Before,The Day Before You Came,Martin Freiner,Martin Freiner,12,3.75,"('8', '8', '2016')",2016
12,The Day Before,The Day Before Yesterday's Thief (Eric Beckman #0.5),Al Macy,,78,4.31,"(None, None, None)",
13,The Day Before,Speak Now Against the Day: The Generation Before the Civil Rights Movement in the South,John Egerton,University of North Carolina Press,45,4.15,"('11', '6', '1995')",1995
14,The Day Before,"The Day Before Forever (Seventh Miss Hatfield, #3)",Anna Caltabiano,Katherine Tegen Books,23,3.04,"('7', '12', '2016')",2016
15,The Day Before,Twas the Day Before Zoo Day,Ben Hodson,Arbordale Publishing,60,3.59,"('2', '1', '2008')",2008
16,The Day Before,"The Day Before Winter (Bennett's Island, #9)",Elisabeth Ogilvie,Down East Books,54,4.05,"('1', '1', '1991')",1991
17,The Day Before,The Day Before Forever and Thunderhead,Keith Laumer,Dell,38,3.68,"(None, None, '1968')",1968
18,The Day Before,The Day Before Christmas,Eve Bunting,Clarion Books,50,3.64,"('10', '19', '1992')",1992
19,The Day Before,Riverdale Novel #1: The Day Before-a prequel novel,Scholastic Inc.,,25,3.28,"(None, None, None)",
